time,n_sat,x,y,z,dt_u,rms
2026-04-26T20:45:00,10,3512924.263222891,2069021.7561493118,4888849.12920043,9.685769694706092e-08,86.590642465298
2026-04-26T20:45:30,10,3512922.2575374492,2069021.0800919966,4888845.525589207,9.03841172266355e-08,86.4804028951974
2026-04-26T20:46:00,10,3512920.1627259636,2069020.1913480535,4888841.6182735935,8.282649712768976e-08,86.16307355885246
2026-04-26T20:46:30,10,3512918.924353396,2069019.229531571,4888838.89728655,7.830820131003516e-08,85.87164075485262
2026-04-26T20:47:00,10,3512916.484556395,2069018.04525726,4888835.562826029,7.121058257488054e-08,85.5101350442173
2026-04-26T20:47:30,10,3512915.0599316778,2069016.7644490262,4888833.746595161,6.843530436797253e-08,85.4637954940549
2026-04-26T20:48:00,10,3512913.430244667,2069016.1952831245,4888830.481298097,6.24612992769928e-08,85.33222057865991
2026-04-26T20:48:30,10,3512910.9889282878,2069014.6013915588,4888828.4116893,5.7395494202078256e-08,84.83596197499679
2026-04-26T20:49:00,10,3512909.692769225,2069013.9429797528,4888825.478913323,5.233226401413367e-08,84.86360057280504
2026-04-26T20:49:30,10,3512908.3498000614,2069012.7576656316,4888823.201803218,4.917815805219971e-08,84.6590093245768
2026-04-26T20:50:00,10,3512906.2566790134,2069012.0308934236,4888820.204194623,4.241952456124086e-08,84.28973982296584
2026-04-26T20:50:30,10,3512905.1001491314,2069011.1598630496,4888818.373768685,3.910907848976085e-08,84.24894223724532
2026-04-26T20:51:00,10,3512903.4838825613,2069009.8696724772,4888816.509532987,3.555559216718986e-08,83.69852798159823
2026-04-26T20:51:30,10,3512902.066361697,2069008.8245964425,4888814.256203321,3.2088449593487554e-08,83.53708885597149
2026-04-26T20:52:00,10,3512900.6573555428,2069008.25012206,4888811.289000358,2.7366603644937085e-08,83.33319673236929
2026-04-26T20:52:30,10,3512898.8161280607,2069007.0409399462,4888810.046275747,2.3076614751133807e-08,83.13580171976335
2026-04-26T20:53:00,11,3512898.010568637,2069002.5085995647,4888859.471771028,1.0804602986100487e-07,82.35925480001916
2026-04-26T20:53:30,11,3512896.101618744,2069000.7773782872,4888855.857738763,1.0095652478172503e-07,82.1438947424329
2026-04-26T20:54:00,11,3512894.996449112,2069000.4558726659,4888852.810242765,9.590674612336637e-08,81.9589734577906
2026-04-26T20:54:30,11,3512892.733523996,2068999.0427075478,4888849.611511393,8.909920930393133e-08,81.46912248917991
2026-04-26T20:55:00,11,3512891.2598728486,2068998.0436075353,4888846.499666472,8.363843724794961e-08,81.26343164846455
2026-04-26T20:55:30,11,3512889.4311764967,2068996.4853247397,4888843.565781859,7.764619552420747e-08,80.8081351336425
2026-04-26T20:56:00,11,3512887.770763843,2068995.2164681307,4888840.862317599,7.356105127111197e-08,80.496211915511
2026-04-26T20:56:30,11,3512886.474219145,2068993.793215975,4888838.057547783,6.839444087702982e-08,80.12213904555811
2026-04-26T20:57:00,11,3512884.189878451,2068992.697571258,4888835.289658004,6.306514451050972e-08,79.77292493243147
2026-04-26T20:57:30,11,3512882.8870799313,2068991.7572804785,4888832.72128547,5.839351264372038e-08,79.52613137199398
2026-04-26T20:58:00,11,3512881.655085464,2068990.4988902966,4888830.587118763,5.4536057127900176e-08,79.1400239773617
2026-04-26T20:58:30,11,3512880.012443496,2068989.188557455,4888827.900718979,4.97266721869762e-08,78.98200437221044
2026-04-26T20:59:00,11,3512878.9558412544,2068988.260289906,4888825.877160495,4.6231365205877194e-08,78.59895512867355
2026-04-26T20:59:30,11,3512877.2586035174,2068986.8936797476,4888823.940116875,4.198218898442722e-08,78.08366566789884
2026-04-26T21:00:00,11,3512875.8317461126,2068985.4617646097,4888822.01853788,3.902965559966439e-08,78.09858707582245
2026-04-26T21:00:30,11,3512874.544015185,2068984.5877465906,4888820.551042822,3.5985515243488676e-08,77.61724042677338
2026-04-26T21:01:00,11,3512872.9023676906,2068983.5097083487,4888818.114914182,3.299720308715361e-08,77.25967837319514
2026-04-26T21:01:30,11,3512871.46241576,2068982.0936289679,4888816.339122266,2.9042449576841157e-08,76.86535691217514
2026-04-26T21:02:00,12,3512861.801134973,2068984.593970435,4888804.342759355,-7.675193170423079e-10,74.29604340885925
2026-04-26T21:02:30,12,3512859.71246163,2068983.8383537033,4888801.953936517,-5.481371367314597e-09,74.01040721447535
2026-04-26T21:03:00,12,3512857.815459314,2068982.1179173128,4888799.732946279,-1.0293428109567508e-08,73.8295052696604
2026-04-26T21:03:30,12,3512856.7166409,2068981.2828472191,4888798.235297754,-1.3708369746348053e-08,73.66355962138879
2026-04-26T21:04:00,12,3512854.642793185,2068980.4288880138,4888796.065715292,-1.8511324248754677e-08,73.41004445931216
2026-04-26T21:04:30,12,3512853.1746649686,2068979.3609423384,4888794.832486372,-2.122947334875017e-08,73.22049994268389
2026-04-26T21:05:00,12,3512851.6375127565,2068978.4357358997,4888793.1217806265,-2.508252274792228e-08,73.11250889056947
2026-04-26T21:05:30,12,3512849.9293784495,2068977.2124244422,4888791.5062638875,-2.8232255005169322e-08,72.67492182181026
2026-04-26T21:06:00,12,3512848.8276927015,2068976.2292828534,4888790.71071795,-3.041282742527408e-08,72.46518849782989
2026-04-26T21:06:30,12,3512847.074275423,2068975.1921201763,4888788.691359858,-3.4319585410688255e-08,72.18093415737128
2026-04-26T21:07:00,12,3512845.948536111,2068974.0224742966,4888787.270954338,-3.746874157713724e-08,72.18879239356923
2026-04-26T21:07:30,12,3512844.385789726,2068973.6776966539,4888786.427749101,-3.928922314430535e-08,71.87555749779823
2026-04-26T21:08:00,12,3512843.2335332963,2068972.5377736744,4888785.527269147,-4.063294911900053e-08,71.83438770565084
2026-04-26T21:08:30,12,3512841.9442200316,2068971.7745595947,4888784.206401732,-4.343526493468828e-08,71.36543667525443
2026-04-26T21:09:00,12,3512840.4015473826,2068970.7032392528,4888783.213565699,-4.577231884605847e-08,71.2643788502626
2026-04-26T21:09:30,12,3512839.353453106,2068970.0237551024,4888782.312729639,-4.769860279912588e-08,70.96769206748702
2026-04-26T21:10:00,12,3512837.931133437,2068969.298265015,4888781.5283031,-4.981470558954568e-08,70.89645097485122
2026-04-26T21:10:30,12,3512836.82220717,2068968.6728634585,4888780.990318722,-5.08893312543583e-08,70.73887265624427
2026-04-26T21:11:00,12,3512835.915585577,2068967.70183174,4888780.323673917,-5.177355122380701e-08,70.49506530898694
2026-04-26T21:11:30,12,3512834.9127912894,2068966.7660747354,4888779.567941657,-5.326404903229874e-08,70.26424583645151
2026-04-26T21:12:00,12,3512833.3392428593,2068966.2275891148,4888779.473400925,-5.444932212883826e-08,70.0926868573228
2026-04-26T21:12:30,12,3512832.2788304756,2068965.24724596,4888777.943604008,-5.7951913217790445e-08,69.78981105495696
2026-04-26T21:13:00,12,3512831.1632034336,2068964.8892971827,4888778.271305815,-5.676699326322654e-08,69.81003767038281
2026-04-26T21:13:30,12,3512830.267465808,2068964.2097347311,4888778.058847325,-5.745266997536728e-08,69.48199595622916
2026-04-26T21:14:00,12,3512829.3798102285,2068963.685205574,4888778.659375226,-5.690575916153154e-08,69.51376831770706
2026-04-26T21:14:30,11,3512828.585955224,2068961.3314766965,4888774.342780177,-6.537170235012235e-08,72.46892543957466
2026-04-26T21:15:00,11,3512826.7717224173,2068959.980069815,4888772.093047512,-7.052763688161602e-08,72.39000425247316
2026-04-26T21:15:30,11,3512825.9333496,2068958.3802296594,4888770.878329621,-7.388411605469674e-08,72.1711785831024
2026-04-26T21:16:00,11,3512825.7162772655,2068957.7433502707,4888770.255612669,-7.37715821106209e-08,72.03769192388047
2026-04-26T21:16:30,11,3512823.568374124,2068955.6896266753,4888767.532180478,-8.121572848382715e-08,71.72351546700062
2026-04-26T21:17:00,11,3512823.443129995,2068954.9168097018,4888766.983524908,-8.102732942008263e-08,71.74803815086231
2026-04-26T21:17:30,11,3512822.780572331,2068954.276685643,4888765.904668362,-8.336800551968372e-08,71.52324485666455
2026-04-26T21:18:00,11,3512821.4671134264,2068952.7913863915,4888764.724441372,-8.637157183176777e-08,71.38939980351738
2026-04-26T21:18:30,11,3512820.4529489838,2068951.30376432,4888763.118764876,-8.95576867500321e-08,71.21735862756051
2026-04-26T21:19:00,11,3512820.1301196185,2068950.304801195,4888762.17265641,-9.127199432936253e-08,71.10767745829409
2026-04-26T21:19:30,11,3512819.168749866,2068949.307098605,4888760.6557214195,-9.454923234475743e-08,71.05607446803104
2026-04-26T21:20:00,11,3512818.7319072937,2068948.4214622786,4888760.334545268,-9.406795252911585e-08,70.83744680408542
2026-04-26T21:20:30,12,3512794.34944887,2068904.6305052799,4888728.981418029,-2.0641934839431063e-07,73.27026274599739
2026-04-26T21:21:00,12,3512793.426419978,2068903.0776226094,4888727.4506812,-2.0950577790387326e-07,73.47700448840865
2026-04-26T21:21:30,12,3512792.38639236,2068901.73312499,4888727.298168031,-2.110406199572054e-07,73.38923606399948
2026-04-26T21:22:00,12,3512791.6026714826,2068899.8909811527,4888725.317452646,-2.1636740676680795e-07,73.30173079755961
2026-04-26T21:22:30,12,3512791.181912957,2068898.743854561,4888725.1088465685,-2.1725460749099758e-07,73.4930072324064
2026-04-26T21:23:00,12,3512789.8481747825,2068896.8149440044,4888724.344257597,-2.202742288928121e-07,73.41155654296601
2026-04-26T21:23:30,12,3512789.478717588,2068896.2457955186,4888723.243630008,-2.2286682483362283e-07,73.46260843044007
2026-04-26T21:24:00,12,3512788.652227554,2068894.620755621,4888722.163568908,-2.2558704615209056e-07,73.4660604564638
2026-04-26T21:24:30,12,3512787.3077017497,2068892.8036288288,4888721.661878072,-2.2911509891704928e-07,73.68566812178015
2026-04-26T21:25:00,12,3512787.8600518755,2068892.364265443,4888720.583983364,-2.3022292285084067e-07,73.3555864260132
2026-04-26T21:25:30,12,3512787.5481446953,2068891.7889324871,4888720.93576877,-2.303019773744358e-07,73.54591040690462
2026-04-26T21:26:00,12,3512786.2339321584,2068889.791970725,4888720.883537837,-2.3239983749262638e-07,73.70729751417495
2026-04-26T21:26:30,12,3512786.1260302863,2068888.9410720244,4888720.2462872695,-2.3356142558152625e-07,73.61539734106115
2026-04-26T21:27:00,12,3512785.931551102,2068887.9434666592,4888719.30161825,-2.3613724802224562e-07,73.36888899601092
2026-04-26T21:27:30,12,3512784.9390202938,2068886.438754228,4888718.961148127,-2.379639510995667e-07,73.51458362936287
2026-04-26T21:28:00,12,3512784.4651108026,2068885.3812237245,4888719.148618901,-2.388128219698477e-07,73.66420601577526
2026-04-26T21:28:30,13,3512775.1351815285,2068891.1151824417,4888821.8015190195,-7.671630399586378e-08,92.91486255698872
2026-04-26T21:29:00,13,3512774.8308415315,2068889.51384565,4888819.415903397,-8.18845115013376e-08,92.35386970124597
2026-04-26T21:29:30,13,3512774.3325977963,2068888.53674334,4888817.385617036,-8.535722474819621e-08,91.61142478285468
2026-04-26T21:30:00,13,3512774.364985539,2068887.7481769733,4888816.064353211,-8.724208217969722e-08,90.9978448554577
2026-04-26T21:30:30,13,3512774.6070583663,2068886.2420203406,4888813.336222184,-9.208783231865788e-08,90.50431144463329
2026-04-26T21:31:00,13,3512774.085218921,2068885.3949027176,4888812.368070341,-9.508266428845817e-08,89.99414795994228
2026-04-26T21:31:30,13,3512773.893642037,2068884.0327225437,4888810.39760667,-9.900345275435003e-08,89.51738933667018
2026-04-26T21:32:00,13,3512774.1552457004,2068883.3537558478,4888809.416496082,-1.0019104966849604e-07,89.07216099244455
2026-04-26T21:32:30,13,3512772.671663021,2068881.3645243684,4888806.955542352,-1.068501481520276e-07,88.6122400449098
2026-04-26T21:33:00,13,3512772.923384875,2068880.4387049752,4888806.358065338,-1.0736531193285766e-07,88.25593383704538
2026-04-26T21:33:30,13,3512772.8972202432,2068879.3984552817,4888804.258432978,-1.1116615225841833e-07,87.91931946867747
2026-04-26T21:34:00,13,3512772.9833995416,2068878.617527326,4888803.581257119,-1.1203592095491599e-07,87.38459898787166
2026-04-26T21:34:30,13,3512773.1892353036,2068877.922908954,4888802.795241293,-1.1441728255714576e-07,87.18697322226103
2026-04-26T21:35:00,13,3512773.348102348,2068876.884838862,4888801.497418236,-1.1657823283719246e-07,86.84313353383007
2026-04-26T21:35:30,13,3512773.354278607,2068876.1202194171,4888801.181960002,-1.1685343969216605e-07,86.54670554667467
2026-04-26T21:36:00,13,3512773.381001289,2068875.1006178975,4888800.222348882,-1.1937712725737817e-07,86.12407063811267
2026-04-26T21:36:30,13,3512773.514772926,2068874.2250417634,4888798.907527045,-1.2151292071617775e-07,85.68879328245693
2026-04-26T21:37:00,13,3512773.2700332035,2068873.1168079423,4888798.694726245,-1.2254205088693382e-07,85.57304767750462
2026-04-26T21:37:30,13,3512774.5203386396,2068872.6850294755,4888798.188759466,-1.2261681268714714e-07,85.60811047925716
2026-04-26T21:38:00,13,3512773.935966705,2068871.1523721814,4888797.579129352,-1.2511007657648152e-07,85.29058489188175
2026-04-26T21:38:30,13,3512774.599304367,2068870.2710147433,4888796.711743122,-1.268767770302824e-07,85.04929197445115
2026-04-26T21:39:00,13,3512774.7964420496,2068869.596730889,4888796.26205231,-1.280927236502116e-07,85.07444472697314
2026-04-26T21:39:30,13,3512774.215583136,2068868.920522602,4888795.511852822,-1.295399531777434e-07,84.77617434721004
2026-04-26T21:40:00,13,3512775.0795631367,2068868.4231113342,4888795.467265442,-1.2930694353976268e-07,84.60882902992464
2026-04-26T21:40:30,13,3512775.6041406677,2068867.3361596144,4888795.391858018,-1.299724973086256e-07,84.57934150840379
2026-04-26T21:41:00,13,3512776.302887946,2068867.1365757687,4888794.668981002,-1.3003644497635255e-07,84.0521082747434
2026-04-26T21:41:30,13,3512776.4173848084,2068865.871384759,4888794.903608293,-1.3032581025995745e-07,84.30151306191874
2026-04-26T21:42:00,13,3512777.4301077207,2068865.870774604,4888795.122686299,-1.290082071923329e-07,84.10733986035717
2026-04-26T21:42:30,13,3512777.734665895,2068864.816846337,4888794.6581151225,-1.2979167150697114e-07,84.19418411778177
2026-04-26T21:43:00,13,3512777.9535414525,2068863.9792024868,4888795.179843634,-1.3005510282514795e-07,84.05094663607764
2026-04-26T21:43:30,13,3512778.845420168,2068864.102144491,4888794.862330888,-1.3051764164224304e-07,84.01215197969506
2026-04-26T21:44:00,13,3512779.525957677,2068862.992543226,4888794.376240073,-1.3109279822212267e-07,83.72786083449691
2026-04-26T21:44:30,13,3512780.3828078248,2068862.7607488153,4888795.049962786,-1.2902789491274377e-07,83.71395799659281
2026-04-26T21:45:00,13,3512781.1232903334,2068862.0460432179,4888795.9222029755,-1.275162733584634e-07,83.76012072401213
2026-04-26T21:45:30,13,3512782.108460456,2068861.1107224051,4888795.690071142,-1.2743592571861925e-07,83.90589898929679
2026-04-26T21:46:00,13,3512782.9205629765,2068861.2792144057,4888795.976907687,-1.2640512896723175e-07,83.96429592222898
2026-04-26T21:46:30,13,3512784.15628806,2068860.8541768806,4888796.94814561,-1.2416746366018565e-07,83.84449154820312
2026-04-26T21:47:00,13,3512784.868115151,2068860.7624519272,4888797.035536245,-1.2333157892344137e-07,84.0372982665084
2026-04-26T21:47:30,13,3512786.2726197354,2068859.9603207593,4888796.912377417,-1.2273508805929622e-07,83.98138052549362
2026-04-26T21:48:00,13,3512787.756298491,2068859.9937121933,4888798.946104778,-1.1849684723774539e-07,84.27140861744815
2026-04-26T21:48:30,13,3512789.3391771717,2068860.014964175,4888799.10779736,-1.1712292311939838e-07,84.5010086112137
2026-04-26T21:49:00,13,3512790.006519828,2068859.366164988,4888799.880804892,-1.1543646356418142e-07,84.20416799022058
2026-04-26T21:49:30,12,3512754.956450594,2068841.934310929,4888794.23315228,-1.8761615187627194e-07,84.54644276286734
2026-04-26T21:50:00,13,3512822.792383995,2068890.1228673141,4888807.900039107,-3.6976388878633534e-08,93.08043427033545
2026-04-26T21:50:30,13,3512822.5763891023,2068888.65791543,4888808.234478661,-3.774855760717605e-08,92.87655086930397
2026-04-26T21:51:00,13,3512822.8250466473,2068888.640237944,4888809.293965367,-3.684337601149796e-08,92.9502015576987
2026-04-26T21:51:30,13,3512822.254915006,2068887.7941781802,4888810.266273617,-3.7240228750807094e-08,92.94039917057479
2026-04-26T21:52:00,13,3512822.1099233823,2068886.4701040438,4888810.279146839,-3.8410815312517084e-08,93.00533518805709
2026-04-26T21:52:30,13,3512822.558352109,2068886.2406962633,4888811.247344995,-3.672238360764583e-08,92.75523402241554
2026-04-26T21:53:00,13,3512822.3685689154,2068885.0482519614,4888811.9444871005,-3.746200133818862e-08,92.62296583909341
2026-04-26T21:53:30,13,3512822.4506900134,2068884.5679707548,4888812.701587997,-3.741762721271856e-08,92.7832198640822
2026-04-26T21:54:00,13,3512823.01172902,2068884.0094288911,4888813.714275998,-3.6299184812855345e-08,92.77000008060787
2026-04-26T21:54:30,13,3512823.6367659965,2068883.3531527088,4888815.838917583,-3.316330214210132e-08,92.95949072433268
2026-04-26T21:55:00,13,3512823.9843628444,2068882.5211774576,4888815.953166174,-3.3968368602745424e-08,93.06458083322363
2026-04-26T21:55:30,13,3512824.001682965,2068882.4236557088,4888816.388755209,-3.3241965810768594e-08,93.02788501584656
2026-04-26T21:56:00,13,3512825.0397637845,2068882.036947903,4888818.7818378825,-2.9153652183488802e-08,93.6439320671965
2026-04-26T21:56:30,13,3512824.703414014,2068880.8680337237,4888819.375751936,-3.0983612538913725e-08,93.34103670478983
2026-04-26T21:57:00,13,3512825.6820409317,2068880.3485284718,4888821.265029459,-2.7589483837823868e-08,93.49193350914058
2026-04-26T21:57:30,13,3512826.4198583667,2068880.0086685834,4888823.155001502,-2.50070040591142e-08,93.8474634446836
2026-04-26T21:58:00,13,3512826.94840959,2068879.3842297504,4888825.691476109,-2.205722552101807e-08,93.98017620895484
2026-04-26T21:58:30,13,3512827.752980473,2068878.702278453,4888826.813448909,-2.095567622053213e-08,94.1301564504225
2026-04-26T21:59:00,13,3512828.493496128,2068878.5478484735,4888829.325151699,-1.6327911762273186e-08,94.46008644075918
2026-04-26T21:59:30,13,3512828.7921645874,2068878.2754266632,4888831.338018363,-1.3140236600141673e-08,94.65017060032238
2026-04-26T22:00:00,11,3512792.2985958876,2068877.8892534685,4888747.051400358,-2.0334747412324504e-07,87.86291571436496
2026-04-26T22:00:30,11,3512792.122245988,2068876.5563071363,4888746.758599023,-2.0577001006813632e-07,87.72746086543314
2026-04-26T22:01:00,11,3512792.1200335477,2068876.0580256179,4888745.805616722,-2.0822921210334483e-07,87.77483972181757
2026-04-26T22:01:30,11,3512792.2824043557,2068874.6314862086,4888745.801264243,-2.0986436523441034e-07,87.50160498004676
2026-04-26T22:02:00,11,3512792.0069564576,2068873.3671379772,4888743.989724383,-2.1527103736191947e-07,87.29593800212409
2026-04-26T22:02:30,11,3512792.3525845986,2068872.2106399406,4888744.340466786,-2.1475499417592133e-07,87.1490605542881
2026-04-26T22:03:00,11,3512792.0395542867,2068870.9621903796,4888743.295202885,-2.190232913647578e-07,87.11634285776354
2026-04-26T22:03:30,11,3512792.1650387165,2068869.617952224,4888741.806029479,-2.2267155472677885e-07,86.6941678737336
2026-04-26T22:04:00,11,3512791.981174946,2068868.8311840075,4888741.521624661,-2.245448612219995e-07,87.04353526119418
2026-04-26T22:04:30,11,3512792.2036745646,2068867.6890536488,4888740.834959397,-2.2741361907269742e-07,86.69291281403704
2026-04-26T22:05:00,11,3512792.2612872506,2068866.4447761837,4888740.207786276,-2.2975269641639514e-07,86.61670757954931
2026-04-26T22:05:30,11,3512792.3983573127,2068864.9721455304,4888739.571471541,-2.324252131903438e-07,86.56582977955918
2026-04-26T22:06:00,11,3512792.6073801224,2068864.595400821,4888738.973185281,-2.343113753704093e-07,86.47315180902126
2026-04-26T22:06:30,11,3512792.8064935687,2068863.3469298484,4888738.878792442,-2.355735953415916e-07,86.2682532434834
2026-04-26T22:07:00,11,3512792.6414084565,2068862.1316231713,4888738.137766626,-2.3806072541530275e-07,86.2462709631154
2026-04-26T22:07:30,11,3512793.3611295014,2068861.021637333,4888737.452440587,-2.3982907732019633e-07,86.10697254720769
2026-04-26T22:08:00,11,3512793.9117414383,2068860.2081831929,4888737.173115068,-2.410275245055736e-07,86.0551866857391
2026-04-26T22:08:30,11,3512793.43058658,2068859.0043848872,4888736.763126287,-2.438867797538333e-07,86.31159680896451
2026-04-26T22:09:00,11,3512794.276551124,2068858.6098780667,4888736.66478981,-2.442897015784346e-07,85.79483333140821
2026-04-26T22:09:30,11,3512794.085124113,2068857.502298507,4888736.501874955,-2.466017255190962e-07,85.89189216153996
2026-04-26T22:10:00,11,3512794.632929229,2068856.3030515611,4888735.856961708,-2.482765594339876e-07,85.89024944007085
2026-04-26T22:10:30,11,3512794.736193574,2068854.6604287175,4888735.503105273,-2.509911631868181e-07,85.46332781409644
2026-04-26T22:11:00,11,3512795.337318251,2068854.2230134353,4888735.041160881,-2.5209551938860017e-07,85.73948716537696
2026-04-26T22:11:30,11,3512796.023964509,2068853.3114564281,4888735.48997628,-2.5219694980467716e-07,85.56664740685741
2026-04-26T22:12:00,11,3512796.1284449715,2068851.9210148514,4888735.508816193,-2.53287968062835e-07,85.50145114740248
2026-04-26T22:12:30,11,3512796.3073226167,2068851.1149129511,4888734.531574208,-2.5648885060311795e-07,85.58259437579773
2026-04-26T22:13:00,11,3512796.470935774,2068850.313965426,4888734.927894533,-2.577270719173559e-07,85.54576834482612
2026-04-26T22:13:30,11,3512797.288423121,2068849.9850402272,4888735.111098242,-2.569539018446766e-07,85.52433735852641
2026-04-26T22:14:00,11,3512797.034015295,2068848.363074217,4888734.110723816,-2.606541819289219e-07,85.30959877130894
2026-04-26T22:14:30,11,3512798.059912829,2068847.869815566,4888734.764763382,-2.5949819907473e-07,85.19375072006967
2026-04-26T22:15:00,11,3512798.4129148494,2068846.6116891021,4888735.594469212,-2.593762004367826e-07,85.33554590152083
2026-04-26T22:15:30,11,3512799.0098303054,2068845.9994327733,4888735.255788024,-2.612625429595453e-07,85.77341600537568
2026-04-26T22:16:00,11,3512800.0386132044,2068845.2685027637,4888735.000442861,-2.616387864157233e-07,85.40402331175268
2026-04-26T22:16:30,11,3512800.501783091,2068844.7179620329,4888736.161552689,-2.6074638841948134e-07,85.48565593624438
2026-04-26T22:17:00,11,3512800.375505158,2068842.6614589866,4888735.725342539,-2.643031767010238e-07,85.24033706381213
2026-04-26T22:17:30,11,3512801.72828654,2068842.5116805464,4888736.105590703,-2.62231392323288e-07,85.48769143081557
2026-04-26T22:18:00,12,3512873.8656994095,2068980.005966689,4888891.960023804,1.7432921461646175e-07,130.04522101544273
2026-04-26T22:18:30,12,3512873.6022754917,2068978.3011246056,4888890.775150066,1.7030483170081744e-07,129.30749205160464
2026-04-26T22:19:00,12,3512873.6052851514,2068976.5207204502,4888889.887300179,1.67228337921471e-07,128.749455604526
2026-04-26T22:19:30,12,3512874.5964139206,2068975.617559286,4888890.4595483765,1.6846501018453934e-07,128.28442237343705
2026-04-26T22:20:00,12,3512874.6924211336,2068973.8810408516,4888889.5631539095,1.6493376235108896e-07,127.8789956154184
2026-04-26T22:20:30,12,3512874.389008907,2068972.226200289,4888888.796767686,1.610655741272838e-07,127.44922910762459
2026-04-26T22:21:00,12,3512875.090932684,2068971.3182074476,4888889.086504131,1.6114608865419323e-07,126.86935262238352
2026-04-26T22:21:30,12,3512875.508408265,2068970.1753792102,4888889.397138864,1.6134164383145304e-07,126.99007624586886
2026-04-26T22:22:00,12,3512875.526841433,2068968.7304603136,4888889.613623912,1.5995191727514893e-07,126.44672812630083
2026-04-26T22:22:30,12,3512876.125434409,2068967.6436773757,4888888.435148055,1.5687332618551241e-07,125.84590053214652
2026-04-26T22:23:00,12,3512876.0075322744,2068966.5398189123,4888888.608803023,1.5553910995636505e-07,125.66231241863365
2026-04-26T22:23:30,12,3512876.178113467,2068965.3840529046,4888888.098706117,1.5305707567777795e-07,125.56762166442802
2026-04-26T22:24:00,12,3512876.614024749,2068964.6058618312,4888888.732642811,1.541145042839543e-07,124.93597061604959
2026-04-26T22:24:30,12,3512876.9209468844,2068963.011598792,4888888.869099976,1.5315036528497888e-07,124.89723450245108
2026-04-26T22:25:00,12,3512877.5300933314,2068961.721746945,4888888.6910602795,1.521812793165579e-07,124.57430778879396
2026-04-26T22:25:30,12,3512877.725786545,2068960.5132278344,4888889.218154727,1.512817295927956e-07,124.20015666264177
2026-04-26T22:26:00,12,3512878.2686799522,2068959.872082219,4888889.859584371,1.5168898434438866e-07,124.01868424746564
2026-04-26T22:26:30,12,3512879.141106912,2068958.6169175077,4888889.291626882,1.5038147118068384e-07,123.71174271368965
2026-04-26T22:27:00,12,3512879.486332112,2068957.7739945583,4888890.393971908,1.513708521720589e-07,123.47049059678511
2026-04-26T22:27:30,12,3512880.0205661706,2068956.8940476312,4888891.36179782,1.5203563258288338e-07,123.20382016456944
2026-04-26T22:28:00,12,3512880.77492021,2068955.9919446644,4888891.433962866,1.52116983486091e-07,123.02749185418435
2026-04-26T22:28:30,12,3512881.1552738235,2068954.719815479,4888891.485790114,1.5085213681706934e-07,122.92936013948781
2026-04-26T22:29:00,12,3512881.264862393,2068953.8756358097,4888891.4944598,1.494894734981575e-07,122.42054128641173
2026-04-26T22:29:30,12,3512881.610127438,2068952.91471401,4888892.371372194,1.5004094167568113e-07,122.30262157720752
2026-04-26T22:30:00,12,3512882.6686519682,2068952.3310537664,4888893.369443638,1.5106378276854075e-07,122.1420539833663
2026-04-26T22:30:30,12,3512883.1554086218,2068951.3814996004,4888893.652901683,1.5147894399532582e-07,121.86627337711087
2026-04-26T22:31:00,12,3512883.8354654973,2068951.3253999895,4888895.080029456,1.5351275600109711e-07,121.90162716433608
2026-04-26T22:31:30,12,3512884.6168159884,2068949.634735132,4888894.5560874455,1.5188901723759314e-07,121.51659480037868
2026-04-26T22:32:00,12,3512885.5708622322,2068949.1728767003,4888896.175304934,1.5451958796520293e-07,121.58129279502438
2026-04-26T22:32:30,12,3512885.3508699043,2068947.7561390747,4888895.729599487,1.5129834879946967e-07,121.25508202714398
2026-04-26T22:33:00,12,3512885.9089633427,2068947.2355788765,4888895.93139805,1.51375577752965e-07,121.07660981020118
2026-04-26T22:33:30,12,3512886.982965832,2068946.5204373216,4888897.28868511,1.5313044203179008e-07,120.64352318962987
2026-04-26T22:34:00,12,3512887.4380110833,2068945.1288249288,4888897.497424016,1.522359215032702e-07,120.43540028147379
2026-04-26T22:34:30,12,3512888.5613709562,2068944.4483524465,4888898.348537807,1.5386003576919377e-07,120.31202432879462
2026-04-26T22:35:00,12,3512888.840835156,2068943.7880273073,4888899.060742336,1.5425679635679924e-07,120.02398201984829
2026-04-26T22:35:30,12,3512889.362555739,2068943.1043752816,4888899.294022303,1.5442117753205015e-07,119.8200691036289
2026-04-26T22:36:00,12,3512890.2698199684,2068942.3312364349,4888900.143380612,1.5492624752804501e-07,119.4195673678491
2026-04-26T22:36:30,12,3512891.5362551166,2068941.647887464,4888901.609437246,1.5749311185849272e-07,119.21527761069655
2026-04-26T22:37:00,12,3512892.0485633523,2068940.3606661442,4888901.64816106,1.5654804550857754e-07,118.95722718206648
2026-04-26T22:37:30,12,3512892.659939994,2068939.9626003555,4888903.072068966,1.5844957088733466e-07,119.04768062574657
2026-04-26T22:38:00,12,3512893.203289108,2068939.240188639,4888904.068236797,1.5934926814817605e-07,119.03287772795503
2026-04-26T22:38:30,12,3512894.0526800747,2068938.3078080572,4888904.459780196,1.5882741687774398e-07,118.5928353413832
2026-04-26T22:39:00,12,3512894.599402758,2068937.7361593153,4888905.835457803,1.608491383409465e-07,118.19459325888404
2026-04-26T22:39:30,12,3512895.6166972797,2068936.521994045,4888905.475091881,1.5958443579196328e-07,118.16858801729677
2026-04-26T22:40:00,12,3512896.251145488,2068935.973057511,4888907.216883715,1.6217301549111723e-07,117.99477758306882
