t,prn,x,y,z,vx,vy,vz,clock
503384.0,31,-705299.5071608257,20678170.40151304,16536510.855876654,-2928.9667102193744,1564.383964353481,-2016.0143518280588,-0.0001533569407064383
503984.0,31,-2457646.498787552,21535933.86938084,15264687.799199443,-2908.6246950359105,1292.929026479445,-2220.526130162565,-0.0001533559669337178
504584.0,31,-4191087.4222293096,22227968.744495958,13875366.068139538,-2865.987397540803,1012.2959675605364,-2407.399593158611,-0.00015335480524854148
505184.0,31,-5892372.494752862,22749426.681485664,12379537.262374481,-2801.5081392960683,724.6962522549229,-2575.2951730563727,-0.00015335345410147353
505784.0,31,-7548572.776513343,23096795.7630235,10788949.278969347,-2715.8036726160162,432.37035994026905,-2723.0347144739862,-0.00015335191340611155
506384.0,31,-9147175.841937758,23267912.650634162,9116007.756107954,-2609.645754651738,137.5696976631068,-2849.6070696086017,-0.0001533501845233103
506984.0,31,-10676176.148203911,23261964.071476687,7373674.5991704995,-2483.951817958534,-157.4607922397829,-2954.172083563274,-0.0001533482702346116
507584.0,31,-12124159.599964958,23079478.083222844,5575364.529585035,-2339.7749050351185,-450.4992099210409,-3036.06305959478,-0.0001533461747055674
508184.0,31,-13480381.463351011,22722305.714792583,3734841.082472986,-2178.291966085495,-739.358912511575,-3094.792763697051,-0.00015334390257293895
508784.0,31,-14734839.83569692,22193593.039212056,1866109.7969034256,-2000.7971325583383,-1021.9169136151247,-3130.0333216913673,-0.00015334146257787613
509384.0,31,-15878338.619531197,21497745.411655452,-16683.509811280488,-1808.68364515649,-1296.1072470001443,-3141.64460780973,-0.0001533388616315098
